"","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","datetaken","datetakengranularity","datetakenunknown","tags","latitude","longitude","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_m","height_m","width_m"
"1610","3850554618","49503191285@N01","19a4e4491e","3546",4,"Hjelle - Avdalen gård",1,0,0,"2009-08-21 19:18:15","0","0","mountains norway norge hiking tur fjell breheimen utladalen","61.354744","7.891961","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3546/3850554618_19a4e4491e.jpg","332","500"
"1611","3850553848","49503191285@N01","368c7f5abb","2444",3,"Hjelle - Avdalen gård",1,0,0,"2009-08-21 19:16:33","0","0","mountains norway norge hiking tur fjell breheimen utladalen","61.354955","7.890980","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm3.staticflickr.com/2444/3850553848_368c7f5abb.jpg","332","500"
"1612","3849756615","49503191285@N01","aa941a0588","2480",3,"Hjelle - Avdalen gård",1,0,0,"2009-08-21 19:14:48","0","0","mountains norway norge hiking tur fjell breheimen utladalen","61.353863","7.889794","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm3.staticflickr.com/2480/3849756615_aa941a0588.jpg","500","332"
"1613","3731974387","10331126@N02","a9345dc03c","2482",3,"Day 1/0/1 - Energi",1,0,0,"2009-07-14 15:42:11","0","0","river energy electricity 365 øvreårdal årdal fjordane sognogfjordane energi utla årdalenergi","61.310494","7.812588","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm3.staticflickr.com/2482/3731974387_a9345dc03c.jpg","500","333"
"1614","3731967803","10331126@N02","1f7cde9460","2533",3,"Day 1/0/0 - FFWD",1,0,0,"2009-07-13 15:24:27","0","0","waterfall falls 365 foss øvreårdal årdal fjordane sognogfjordane fardalen","61.312796","7.785422","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm3.staticflickr.com/2533/3731967803_1f7cde9460.jpg","500","500"
"1615","3654226035","10331126@N02","6d7d948123","3324",4,"Day 0/8/0 - Bricks",1,0,0,"2009-06-23 20:06:28","0","0","church bricks 365 øvreårdal årdal fjordane farnes sognogfjordane kyrkje","61.310494","7.801022","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3324/3654226035_6d7d948123.jpg","500","333"
"1616","3519475292","10331126@N02","e16161b1c0","3653",4,"Day 0/3/6 - Movement",1,0,0,"2009-05-10 19:23:31","0","0","car french carpet flying movement citroen voiture 365 c5 carchase fjordane sognogfjordane","61.349266","7.880051","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3653/3519475292_e16161b1c0.jpg","333","500"
"1617","3468249466","10331126@N02","1551e0046f","3621",4,"Day 0/1/9 - Re'cou'lour",1,0,0,"2009-04-23 13:12:50","0","0","color 365 handcolored recolor årdal fjordane sognogfjordane utladalen øvre","61.349742","7.880802","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3621/3468249466_1551e0046f.jpg","500","500"
"1618","3411297876","10331126@N02","cf36ed0680","3302",4,"Marzipan",1,0,0,"2009-04-04 08:16:27","0","0","portrait helene asgardr","61.320208","7.818220","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3302/3411297876_cf36ed0680.jpg","299","500"
"1619","3411296972","10331126@N02","0052e25e6c","3641",4,"Kick off",1,0,0,"2009-04-04 08:15:43","0","0","night fireworks newyear årdal fjordane sognogfjordane asgardr rv53","61.307632","7.837833","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3641/3411296972_0052e25e6c.jpg","271","500"
"1620","3410485323","10331126@N02","ff36fc40bb","3586",4,"Driver",1,0,0,"2009-04-04 08:15:34","0","0","car volvo 360 automotive årdal asgardr","61.320208","7.818220","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3586/3410485323_ff36fc40bb.jpg","354","500"
"1621","3147190413","26317878@N07","aa5a0df362","3268",4,"Paraglider Landing",1,0,0,"2008-07-29 17:14:54","0","0","white black landing paragliding","61.306530","7.790862","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3268/3147190413_aa5a0df362.jpg","416","500"
"1622","2726756342","26656811@N08","d2091806b7","3082",4,"2008-07-29 16-57-44_0023",1,0,0,"2008-07-29 16:57:44","0","0","","61.307497","7.836969","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3082/2726756342_d2091806b7.jpg","375","500"
"1623","2726753124","26656811@N08","5fabf8afc3","3221",4,"2008-07-29 16-57-29_0022",1,0,0,"2008-07-29 16:57:29","0","0","","61.307497","7.836969","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3221/2726753124_5fabf8afc3.jpg","375","500"
"1624","2726750030","26656811@N08","d5d94ff23c","3073",4,"2008-07-29 16-57-10_0021",1,0,0,"2008-07-29 16:57:10","0","0","","61.307497","7.836969","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3073/2726750030_d5d94ff23c.jpg","375","500"
"1625","2725922693","26656811@N08","900a2087ab","3036",4,"2008-07-29 16-56-40_0020",1,0,0,"2008-07-29 16:56:40","0","0","","61.307497","7.836969","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3036/2725922693_900a2087ab.jpg","375","500"
"1626","2716299390","26317878@N07","555c36ee80","3266",4,"They came from above",1,0,0,"2008-07-29 17:12:37","0","0","sky paragliding extremesport parachute","61.306530","7.790862","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3266/2716299390_555c36ee80.jpg","333","500"
"1627","2651408427","26317878@N07","690e27f180","3060",4,"Survival of the Fittest",1,0,0,"2008-07-08 17:15:53","0","0","urban building tree rustic oldandbeautiful","61.310283","7.808382","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3060/2651408427_690e27f180.jpg","500","317"
"1628","2612630627","15954559@N04","a9e2729c15","3103",4,"Go away!!",1,0,0,"2008-06-25 14:27:48","0","0","seagull fiord gabbiano naturesfinest","61.306033","7.790722","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3103/2612630627_a9e2729c15.jpg","333","500"
"1629","2574987590","26317878@N07","2a570f0396","3129",4,"Happy Houses",1,0,0,"2008-06-12 17:28:08","0","0","house color colourful","61.310401","7.809015","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3129/2574987590_2a570f0396.jpg","333","500"
"1630","2436402039","29649171@N00","734709d229","2148",3,"IMG_10290",1,0,0,"2008-02-23 13:40:58","0","0","øvre a°rdal","61.308001","7.821879","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm3.staticflickr.com/2148/2436402039_734709d229.jpg","375","500"
"1631","2436400335","29649171@N00","41af2d9282","2382",3,"IMG_10290 (1)",1,0,0,"2008-02-23 13:40:36","0","0","øvre a°rdal","61.308145","7.824196","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm3.staticflickr.com/2382/2436400335_41af2d9282.jpg","500","375"
"1632","11133104964","51035785936@N01","b2788d47d1","7371",8,"Øvre Årdal",1,0,0,"2013-05-20 14:59:34","0","0","bridge norway river norge europe village scandinavia vestlandet øvreårdal årdal sognogfjordane","61.310278","7.811214","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm8.staticflickr.com/7371/11133104964_b2788d47d1.jpg","333","500"
"1633","11133216403","51035785936@N01","457e02fc21","7380",8,"Øvre Årdal",1,0,0,"2013-05-20 14:51:06","0","0","norway norge europe village scandinavia vestlandet øvreårdal årdal sognogfjordane","61.310206","7.808532","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm8.staticflickr.com/7380/11133216403_457e02fc21.jpg","333","500"
"1634","11133211193","51035785936@N01","090ba7fa59","7298",8,"Øvre Årdal",1,0,0,"2013-05-20 14:48:44","0","0","norway norge europe village scandinavia vestlandet øvreårdal årdal sognogfjordane","61.310607","7.805163","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm8.staticflickr.com/7298/11133211193_090ba7fa59.jpg","500","333"
"1635","11133087614","51035785936@N01","910e8041b9","7399",8,"Øvre Årdal",1,0,0,"2013-05-20 14:50:17","0","0","norway norge europe village scandinavia vestlandet øvreårdal årdal sognogfjordane","61.310206","7.808532","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm8.staticflickr.com/7399/11133087614_910e8041b9.jpg","500","333"
"1636","10652408913","82329841@N08","95c95a8b8a","3710",4,"Above, Vettisfossen",1,0,0,"2013-11-02 13:27:40","0","0","nature norway landscape waterfall fujifilm vettisfossen utladalen vscofilm fujifilmx100s","61.343032","7.877827","16",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3710/10652408913_95c95a8b8a.jpg","333","500"
"1637","5351709528","32497577@N02","4761876910","5287",6,"Winter landscape",1,0,0,"2011-01-12 22:24:04","0","0","winter snow night river nikon long exposure tripod årdal d90 mll3 nikond90","61.321452","7.831964","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm6.staticflickr.com/5287/5351709528_4761876910.jpg","332","500"
"1638","3713878472","10331126@N02","370ac5c418","3495",4,"Day 0/9/9 - Avdalen",1,0,0,"2009-07-12 15:12:02","0","0","mountains waterfall stream waterfalls 365 øvreårdal årdal jotunheimen mountainstream fjordane sognogfjordane utladalen avdalen avdalsskori","61.354819","7.882003","15",0,"D5jDfuBZVLipVto","862659",0,0,0,1,"https://farm4.staticflickr.com/3495/3713878472_370ac5c418.jpg","500","333"
"1639","15890603044","69966484@N00","e0eb324287","8632",9,"",1,0,0,"2012-07-02 15:18:27","0","0","norge natur n prius toyotaprius sognogfjordane","61.430233","7.806166","16",0,"EAG8nXJYUrLN0Dhg8w","90861890",0,0,0,1,"https://farm9.staticflickr.com/8632/15890603044_e0eb324287.jpg","333","500"
"1640","16484369116","69966484@N00","9095d7a092","7458",8,"Avdalsfossen",1,0,0,"2013-06-03 15:19:33","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7458/16484369116_9095d7a092.jpg","333","500"
"1641","16324088009","69966484@N00","a04a6a21c3","8643",9,"Avdalsfossen",1,0,0,"2013-06-03 15:15:08","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm9.staticflickr.com/8643/16324088009_a04a6a21c3.jpg","333","500"
"1642","15238558916","98845162@N06","8b52a49904","3860",4,"C1018709",1,0,0,"2014-08-30 07:19:29","0","0","","61.369350","7.912963","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3860/15238558916_8b52a49904.jpg","333","500"
"1643","8938303953","69966484@N00","072e11ba23","2855",3,"Fottur i Utladalen",1,0,0,"2013-06-03 14:40:55","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2855/8938303953_072e11ba23.jpg","333","500"
"1644","8938925650","69966484@N00","5ca08ae719","3830",4,"Fottur i Utladalen",1,0,0,"2013-06-03 14:40:58","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3830/8938925650_5ca08ae719.jpg","500","445"
"1645","8938925288","69966484@N00","de298f8f49","8254",9,"Fottur i Utladalen",1,0,0,"2013-06-03 14:41:04","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm9.staticflickr.com/8254/8938925288_de298f8f49.jpg","333","500"
"1646","8938924956","69966484@N00","d18f1c8195","5456",6,"Fottur i Utladalen",1,0,0,"2013-06-03 14:42:36","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5456/8938924956_d18f1c8195.jpg","500","333"
"1647","8938301201","69966484@N00","21ea9be4c7","5344",6,"Fottur i Utladalen",1,0,0,"2013-06-03 14:50:07","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5344/8938301201_21ea9be4c7.jpg","333","500"
"1648","8938301241","69966484@N00","bd4f7f6d9e","3817",4,"Fottur i Utladalen",1,0,0,"2013-06-03 14:51:14","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3817/8938301241_bd4f7f6d9e.jpg","333","500"
"1649","8938300995","69966484@N00","31b00a9f98","5344",6,"Fottur i Utladalen",1,0,0,"2013-06-03 14:50:10","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5344/8938300995_31b00a9f98.jpg","261","500"
"1650","8938923888","69966484@N00","079f767436","2830",3,"Fottur i Utladalen",1,0,0,"2013-06-03 14:50:14","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2830/8938923888_079f767436.jpg","500","333"
"1651","8938299213","69966484@N00","a545fc1336","3775",4,"Fottur i Utladalen",1,0,0,"2013-06-03 14:50:28","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3775/8938299213_a545fc1336.jpg","333","500"
"1652","8938921450","69966484@N00","38f01fe9e6","3809",4,"Fottur i Utladalen",1,0,0,"2013-06-03 14:52:21","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3809/8938921450_38f01fe9e6.jpg","333","500"
"1653","8938296657","69966484@N00","b9f9f959b2","5461",6,"Fottur i Utladalen",1,0,0,"2013-06-03 14:52:32","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5461/8938296657_b9f9f959b2.jpg","333","500"
"1654","8938919080","69966484@N00","2d874eee14","2843",3,"Fottur i Utladalen",1,0,0,"2013-06-03 14:56:00","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2843/8938919080_2d874eee14.jpg","333","500"
"1655","8938917078","69966484@N00","e18503cdfe","7411",8,"Fottur i Utladalen",1,0,0,"2013-06-03 14:56:30","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7411/8938917078_e18503cdfe.jpg","333","500"
"1656","8938915844","69966484@N00","0159ce52af","7393",8,"Fottur i Utladalen",1,0,0,"2013-06-03 14:58:16","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7393/8938915844_0159ce52af.jpg","333","500"
"1657","8938291377","69966484@N00","6ddfe6bcab","7336",8,"Fottur i Utladalen",1,0,0,"2013-06-03 15:00:53","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7336/8938291377_6ddfe6bcab.jpg","500","333"
"1658","8938913428","69966484@N00","98ca903427","7404",8,"Fottur i Utladalen",1,0,0,"2013-06-03 15:03:50","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7404/8938913428_98ca903427.jpg","333","500"
"1659","8938289225","69966484@N00","ab04812e02","2856",3,"Fottur i Utladalen",1,0,0,"2013-06-03 15:04:49","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2856/8938289225_ab04812e02.jpg","333","500"
"1660","8938288779","69966484@N00","e6cfbe5290","2820",3,"Fottur i Utladalen",1,0,0,"2013-06-03 15:05:15","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2820/8938288779_e6cfbe5290.jpg","333","500"
"1661","8938910994","69966484@N00","17f403a53a","8275",9,"Fottur i Utladalen",1,0,0,"2013-06-03 15:09:07","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm9.staticflickr.com/8275/8938910994_17f403a53a.jpg","500","364"
"1662","8938287767","69966484@N00","1217fb73bd","5459",6,"Fottur i Utladalen",1,0,0,"2013-06-03 15:09:35","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5459/8938287767_1217fb73bd.jpg","500","333"
"1663","8938287085","69966484@N00","9be7c39296","3834",4,"Fottur i Utladalen",1,0,0,"2013-06-03 15:09:41","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3834/8938287085_9be7c39296.jpg","333","500"
"1664","8938908430","69966484@N00","a55151fa0f","7322",8,"Fottur i Utladalen",1,0,0,"2013-06-03 15:16:13","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7322/8938908430_a55151fa0f.jpg","333","500"
"1665","8938284761","69966484@N00","89e61dc1c6","3786",4,"Fottur i Utladalen",1,0,0,"2013-06-03 15:23:16","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3786/8938284761_89e61dc1c6.jpg","500","457"
"1666","8938906820","69966484@N00","0b964c9b4f","7446",8,"Fottur i Utladalen",1,0,0,"2013-06-03 15:24:45","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7446/8938906820_0b964c9b4f.jpg","333","500"
"1667","8938282385","69966484@N00","77ef7ba049","3781",4,"Fottur i Utladalen",1,0,0,"2013-06-03 15:25:22","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3781/8938282385_77ef7ba049.jpg","500","333"
"1668","8938904630","69966484@N00","b9de0a016a","3763",4,"Fottur i Utladalen",1,0,0,"2013-06-03 15:27:53","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3763/8938904630_b9de0a016a.jpg","333","500"
"1669","8938903318","69966484@N00","a972f277bc","7307",8,"Fottur i Utladalen",1,0,0,"2013-06-03 15:35:33","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7307/8938903318_a972f277bc.jpg","500","333"
"1670","8938279167","69966484@N00","bfbd189fdb","8121",9,"Fottur i Utladalen",1,0,0,"2013-06-03 15:40:36","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm9.staticflickr.com/8121/8938279167_bfbd189fdb.jpg","333","500"
"1671","8938278833","69966484@N00","7c5e9b9a4b","7418",8,"Fottur i Utladalen",1,0,0,"2013-06-03 15:42:07","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7418/8938278833_7c5e9b9a4b.jpg","333","500"
"1672","8938278211","69966484@N00","3407ff7772","8256",9,"20130603-IMG_8732",1,0,0,"2013-06-03 14:53:20","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm9.staticflickr.com/8256/8938278211_3407ff7772.jpg","333","500"
"1673","8938900378","69966484@N00","d433305c16","8555",9,"20130603-IMG_8733",1,0,0,"2013-06-03 14:56:14","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm9.staticflickr.com/8555/8938900378_d433305c16.jpg","333","500"
"1674","8938898324","69966484@N00","e8cc50e9a7","2873",3,"20130603-IMG_8734",1,0,0,"2013-06-03 14:56:23","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2873/8938898324_e8cc50e9a7.jpg","333","500"
"1675","8938275219","69966484@N00","9db1a4d3e5","5444",6,"20130603-IMG_8735",1,0,0,"2013-06-03 14:57:47","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5444/8938275219_9db1a4d3e5.jpg","333","500"
"1676","8938897490","69966484@N00","2f44a0e71b","2808",3,"20130603-IMG_8738",1,0,0,"2013-06-03 14:59:18","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2808/8938897490_2f44a0e71b.jpg","333","500"
"1677","8938273909","69966484@N00","6e2ae59f2c","2862",3,"20130603-IMG_8740",1,0,0,"2013-06-03 15:02:56","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2862/8938273909_6e2ae59f2c.jpg","500","333"
"1678","8938896302","69966484@N00","1c8c6018d7","7425",8,"20130603-IMG_8742",1,0,0,"2013-06-03 15:03:13","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7425/8938896302_1c8c6018d7.jpg","333","500"
"1679","8938895366","69966484@N00","0981677408","3665",4,"20130603-IMG_8743",1,0,0,"2013-06-03 15:03:16","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3665/8938895366_0981677408.jpg","333","500"
"1680","8938894900","69966484@N00","d65f581ae7","7460",8,"20130603-IMG_8750",1,0,0,"2013-06-03 15:12:48","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7460/8938894900_d65f581ae7.jpg","333","500"
"1681","8938271547","69966484@N00","bfa8e2bdef","2840",3,"20130603-IMG_8752",1,0,0,"2013-06-03 15:19:33","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2840/8938271547_bfa8e2bdef.jpg","333","500"
"1682","8938269343","69966484@N00","39ff5590f0","5454",6,"20130603-IMG_8753",1,0,0,"2013-06-03 15:24:45","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5454/8938269343_39ff5590f0.jpg","333","500"
"1683","8938891752","69966484@N00","785bde1160","8548",9,"Fottur i Utladalen",1,0,0,"2013-06-03 15:12:44","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm9.staticflickr.com/8548/8938891752_785bde1160.jpg","500","333"
"1684","8938891498","69966484@N00","440546b372","5466",6,"Fottur i Utladalen",1,0,0,"2013-06-03 15:14:37","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5466/8938891498_440546b372.jpg","294","500"
"1685","8938268879","69966484@N00","028f2d7292","5348",6,"20130603-IMG_8760",1,0,0,"2013-06-03 15:31:29","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5348/8938268879_028f2d7292.jpg","333","500"
"1686","8938268035","69966484@N00","e4313f5944","3730",4,"20130603-IMG_8762",1,0,0,"2013-06-03 15:58:15","0","0","norge n øvreårdal sognogfjordane","61.375816","7.922141","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm4.staticflickr.com/3730/8938268035_e4313f5944.jpg","333","500"
"1687","8938890506","69966484@N00","eff1255211","5450",6,"Fottur i Utladalen",1,0,0,"2013-06-03 15:11:37","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm6.staticflickr.com/5450/8938890506_eff1255211.jpg","333","500"
"1688","8938266069","69966484@N00","885c8af90d","7317",8,"Fottur i Utladalen",1,0,0,"2013-06-03 15:10:50","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7317/8938266069_885c8af90d.jpg","500","354"
"1689","8938887396","69966484@N00","21a0d78ecf","2817",3,"Fottur i Utladalen",1,0,0,"2013-06-03 15:14:47","0","0","norge n fjelltur øvreårdal sognogfjordane","61.375805","7.920416","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm3.staticflickr.com/2817/8938887396_21a0d78ecf.jpg","333","500"
"1690","7718351612","20937718@N02","fc84a17333","7255",8,"Utladalen",1,0,0,"2012-07-29 16:09:05","0","0","summer lake holiday norway vakantie waterfall europa europe hills zomer noorwegen sognogfjordane canoneos5dmarkii","61.368722","7.913133","16",0,"wWRIRjpQUL.ly9PQCg","12592845",0,0,0,1,"https://farm8.staticflickr.com/7255/7718351612_fc84a17333.jpg","500","333"
